authorID,newsamID,textCount,latitude,longitude,DisplayName,author,count
62,828,"poetical, 1",39.7,26.83333333,Ida,Oneill,1
72,828,"poems, 1",39.7,26.83333333,Ida,Rowe,1
8,828,"poems-love, 1",39.7,26.83333333,Ida,Behn,1
112,827,"poems, 1",53.41666667,-8,Ierne,Owenson,1
54,827,"sgelaighe, 1",53.41666667,-8,Ierne,Liddiard,1
6,827,"poems, 2",53.41666667,-8,Ierne,Barber,2
85,827,"poems, 1",53.41666667,-8,Ierne,Tollet,1
93,827,"poems-tragedy, 1",53.41666667,-8,Ierne,West,1
11,826,"several, 1; tenthmuse, 1",45.2175,29.76138889,Ister,Bradstreet,2
44,826,"spectator04, 1",45.2175,29.76138889,Ister,Haywood,1
5,826,"works1, 1; poems, 1",45.2175,29.76138889,Ister,Barbauld,2
72,826,"poems, 1",45.2175,29.76138889,Ister,Rowe,1
1,824,"jews, 4",32.05222222,34.75305556,Jaffa,Adams,4
28,824,"poems, 2",32.05222222,34.75305556,Jaffa,Cowley,2
65,822,"letters, 6",51.76927778,-4.882655556,Landshipping,Philips,6
19,821,"william, 4",53.79972222,-1.549166667,Leeds,Cavendish,4
49,821,"memoir, 1",53.79972222,-1.549166667,Leeds,Kilham,1
77,821,"advocate, 1",53.79972222,-1.549166667,Leeds,Scott,1
114,820,"urania, 4",39.91666667,25.25,Lemnos,Wroth,4
60,820,"gleaner, 1",39.91666667,25.25,Lemnos,Murray,1
79,820,"aborigines, 1",39.91666667,25.25,Lemnos,Sigourney,1
19,819,"william, 2",55.974,-4.206,Lennox,Cavendish,2
33,819,"maryqueen, 1",55.974,-4.206,Lennox,Deverell,1
51,819,"museum, 1",55.974,-4.206,Lennox,Lennox,1
60,819,"gleaner, 2",55.974,-4.206,Lennox,Murray,2
1,818,"jews, 2",38.25,21.25,Lepanto,Adams,2
114,818,"urania, 3",38.25,21.25,Lepanto,Wroth,3
89,818,"swetnam, 1",38.25,21.25,Lepanto,Unknown,1
100,817,"poems3ch, 1",27,17,Libya,Chudleigh,1
104,817,"miscpoems, 1",27,17,Libya,Francis,1
11,817,"tenthmuse, 1; several, 1",27,17,Libya,Bradstreet,2
125,817,"poems, 1",27,17,Libya,Carter,1
13,817,"zophiel1834, 1",27,17,Libya,Brooks,1
5,817,"legacy, 1",27,17,Libya,Barbauld,1
50,817,"poems2, 1; poems, 2",27,17,Libya,Leapor,3
56,817,"essays, 1",27,17,Libya,Makin,1
71,817,"poetical, 1",27,17,Libya,Robinson,1
8,817,"miscellany, 1",27,17,Libya,Behn,1
20,814,"todoctor, 1",52.31666667,5.55,Low-Countries,Cellier,1
24,814,"pilgrimpeep, 1",52.31666667,5.55,Low-Countries,Cheney,1
30,814,"honorable, 1",52.31666667,5.55,Low-Countries,Davies,1
51,814,"museum, 2",52.31666667,5.55,Low-Countries,Lennox,2
78,814,"midwives, 1",52.31666667,5.55,Low-Countries,Sharp,1
11,813,"several, 1; tenthmuse, 1",36.73333333,29.9,Lycia,Bradstreet,2
114,813,"urania, 4",36.73333333,29.9,Lycia,Wroth,4
74,812,"alabama, 6",34.76583333,-86.55777778,Madison County,Royall,6
1,811,"newengland, 1",51.59416667,11.45472222,Mansfield,Adams,1
19,811,"william, 4",51.59416667,11.45472222,Mansfield,Cavendish,4
89,811,"changingscenes, 1",51.59416667,11.45472222,Mansfield,Unknown,1
5,810,"works2, 1",51.385,1.3838,Margate,Barbauld,1
81,810,"desmond, 5",51.385,1.3838,Margate,Smith,5
1,809,"jews, 3",32.979,44.33580556,Mesopotamia,Adams,3
11,809,"tenthmuse, 1; several, 1",32.979,44.33580556,Mesopotamia,Bradstreet,2
116,809,"apologie, 1",32.979,44.33580556,Mesopotamia,Bacon,1
23,808,"poetical, 5",44,-85,Michigan,Chandler,5
46,808,"texas, 1",44,-85,Michigan,Holley,1
1,807,"newengland, 2",51.71418056,-5.042738889,Milford,Adams,2
65,807,"letters, 4",51.71418056,-5.042738889,Milford,Philips,4
46,805,"texas, 6",27.74,-97.52,Neuces,Holley,6
1,803,"jews, 1; newengland, 1",52.230375,-0.893752778,Northampton,Adams,2
17,803,"history, 1",52.230375,-0.893752778,Northampton,Cary-E,1
19,803,"william, 1",52.230375,-0.893752778,Northampton,Cavendish,1
81,803,"desmond, 1",52.230375,-0.893752778,Northampton,Smith,1
89,803,"witchcrafts, 1",52.230375,-0.893752778,Northampton,Unknown,1
12,802,"emily, 1",52.28333333,-0.833333333,Northamptonshire,Brooke,1
5,802,"works2, 3",52.28333333,-0.833333333,Northamptonshire,Barbauld,3
60,802,"gleaner, 1",52.28333333,-0.833333333,Northamptonshire,Murray,1
89,802,"witchcrafts, 1",52.28333333,-0.833333333,Northamptonshire,Unknown,1
11,801,"several, 3",51.5,-0.116666667,Old England,Bradstreet,3
24,801,"pilgrimpeep, 1",51.5,-0.116666667,Old England,Cheney,1
60,801,"gleaner, 1",51.5,-0.116666667,Old England,Murray,1
73,801,"present, 1",51.5,-0.116666667,Old England,Rowson,1
1,799,"jews, 1",49.43333333,7.766666667,Palatinate,Adams,1
11,799,"tenthmuse, 1; several, 1",49.43333333,7.766666667,Palatinate,Bradstreet,2
5,799,"works2, 1; govtsins, 1",49.43333333,7.766666667,Palatinate,Barbauld,2
66,799,"poems1667, 1",49.43333333,7.766666667,Palatinate,Philips-K,1
1,798,"jews, 1",34.55138889,38.26805556,Palmyra,Adams,1
104,798,"song, 1",34.55138889,38.26805556,Palmyra,Francis,1
13,798,"zophiel1834, 1",34.55138889,38.26805556,Palmyra,Brooks,1
28,798,"poems, 1",34.55138889,38.26805556,Palmyra,Cowley,1
48,798,"account, 1",34.55138889,38.26805556,Palmyra,Judson,1
71,798,"thoughts, 1",34.55138889,38.26805556,Palmyra,Robinson,1
48,797,"account, 6",17.33333333,96.48333333,Pegue,Judson,6
128,796,"shepherds, 1",51.67603889,-4.9158,Pembrook,Sidney,1
17,796,"edoct, 1",51.67603889,-4.9158,Pembrook,Cary-E,1
19,796,"william, 1",51.67603889,-4.9158,Pembrook,Cavendish,1
56,796,"essays, 1",51.67603889,-4.9158,Pembrook,Makin,1
8,796,"happycoronation, 2",51.67603889,-4.9158,Pembrook,Behn,2
1,794,"jews, 1",43.71666667,10.4,Pisa,Adams,1
51,794,"museum, 4",43.71666667,10.4,Pisa,Lennox,4
91,794,"mental, 1",43.71666667,10.4,Pisa,Wakefield,1
26,793,"appeal, 1",40.43972222,-79.97638889,Pittsburg,Child,1
74,793,"alabama, 5",40.43972222,-79.97638889,Pittsburg,Royall,5
12,792,"emily, 6",46.8,-71.18333333,Point Levi,Brooke,6
17,791,"edoct, 1",53.69555556,-1.303888889,Pomfret,Cary-E,1
19,791,"william, 5",53.69555556,-1.303888889,Pomfret,Cavendish,5
20,790,"maldef, 6",52.3,-3.416666667,Powis,Cellier,6
81,789,"desmond, 6",44.75,11,Romagne Court,Smith,6
29,788,"letters, 6",48.85691667,2.353672222,Rue De Rivoli,Cushing,6
46,787,"texas, 6",29.98555556,-93.79055556,Sabine,Holley,6
103,786,"poems, 1",31.78333333,35.21666667,Salem,Finch-A,1
104,786,"song, 1",31.78333333,35.21666667,Salem,Francis,1
5,786,"works1, 2",31.78333333,35.21666667,Salem,Barbauld,2
93,786,"poems-tragedy, 1",31.78333333,35.21666667,Salem,West,1
96,786,"poems, 1",31.78333333,35.21666667,Salem,Williams,1
1,785,"jews, 6",40.65,22.9,Salonichi,Adams,6
104,784,"obsequies, 1",37.75,26.83333333,Samos,Francis,1
114,784,"urania, 3",37.75,26.83333333,Samos,Wroth,3
79,784,"aborigines, 1",37.75,26.83333333,Samos,Sigourney,1
85,784,"poems, 1",37.75,26.83333333,Samos,Tollet,1
114,782,"urania, 6",45.07916667,7.676111111,Sauoy,Wroth,6
19,781,"william, 1; blazing, 1",45.07916667,7.676111111,Savoy,Cavendish,2
32,781,"divinepoems, 1",45.07916667,7.676111111,Savoy,Defleury,1
48,781,"account, 1",45.07916667,7.676111111,Savoy,Judson,1
51,781,"museum, 2",45.07916667,7.676111111,Savoy,Lennox,2
107,780,"miscellanies, 2",54.287,-0.388,Scarborough,Jones-M,2
19,780,"william, 2",54.287,-0.388,Scarborough,Cavendish,2
44,780,"spectator01, 1",54.287,-0.388,Scarborough,Haywood,1
49,780,"memoir, 1",54.287,-0.388,Scarborough,Kilham,1
114,778,"urania, 6",51.6,17.2,Selesia,Wroth,6
103,777,"poems, 1",52.49346389,-3.734577778,Severn,Finch-A,1
104,777,"miscpoems, 3",52.49346389,-3.734577778,Severn,Francis,3
45,777,"anjou, 2",52.49346389,-3.734577778,Severn,Holford,2
53,777,"lament, 2",52.49346389,-3.734577778,Severn,Lickbarrow,2
28,776,"dupe, 1; belles, 2",52.61666667,-2.716666667,Shropshire,Cowley,3
51,776,"museum, 2",52.61666667,-2.716666667,Shropshire,Lennox,2
91,776,"mental, 1",52.61666667,-2.716666667,Shropshire,Wakefield,1
2,775,"epistles, 1",60,105,Siberia,Aikin,1
49,775,"memoir, 1",60,105,Siberia,Kilham,1
5,775,"legacy, 1",60,105,Siberia,Barbauld,1
71,775,"poetical, 1",60,105,Siberia,Robinson,1
79,775,"aborigines, 1",60,105,Siberia,Sigourney,1
91,775,"mental, 1",60,105,Siberia,Wakefield,1
13,772,"zophiel1834, 1",54.647,-3.146,Skiddaw,Brooks,1
28,772,"poems, 2",54.647,-3.146,Skiddaw,Cowley,2
29,772,"saratoga1, 1",54.647,-3.146,Skiddaw,Cushing,1
45,772,"anjou, 1",54.647,-3.146,Skiddaw,Holford,1
5,772,"works2, 1; works1, 1",54.647,-3.146,Skiddaw,Barbauld,2
71,772,"poetical, 3",54.647,-3.146,Skiddaw,Robinson,3
19,770,"william, 3",52.83333333,-2,Stafford-Shire,Cavendish,3
30,770,"bethlehem, 1",52.83333333,-2,Stafford-Shire,Davies,1
45,770,"anjou, 1",52.83333333,-2,Stafford-Shire,Holford,1
51,770,"museum, 1",52.83333333,-2,Stafford-Shire,Lennox,1
1,769,"newengland, 2; jews, 1",52.656,-0.484,Stamford,Adams,3
12,769,"emily, 2",52.656,-0.484,Stamford,Brooke,2
81,769,"desmond, 1",52.656,-0.484,Stamford,Smith,1
29,768,"letters, 5",48.84,2.22,St. Cloud,Cushing,5
5,768,"works2, 1",48.84,2.22,St. Cloud,Barbauld,1
1,767,"newengland, 3",42.96666667,-73.68333333,Stillwater,Adams,3
29,767,"saratoga1, 3",42.96666667,-73.68333333,Stillwater,Cushing,3
1,766,"newengland, 5",47.56138889,-52.7125,St. John's,Adams,5
45,766,"gresford, 1",47.56138889,-52.7125,St. John's,Holford,1
76,766,"aborigine, 2",47.56138889,-52.7125,St. John's,Sanders,2
13,765,"idomen, 3",45.85,-72.98333333,St. Louis,Brooks,3
29,765,"letters, 1",45.85,-72.98333333,St. Louis,Cushing,1
46,765,"texas, 2",45.85,-72.98333333,St. Louis,Holley,2
44,764,"spectator03, 6",0,102,Summatra,Haywood,6
1,763,"jews, 6",5.833333333,-55.16666667,Surinam,Adams,6
11,762,"tenthmuse, 8",32.19055556,48.25777778,Susha,Bradstreet,8
5,762,"works2, 2",32.19055556,48.25777778,Susha,Barbauld,2
22,761,"poems, 5",56.355,-3.298333333,Tay,Chalmers,5
5,761,"works2, 1",56.355,-3.298333333,Tay,Barbauld,1
114,759,"urania, 4",39.82194444,26.02888889,Tenedos,Wroth,4
28,759,"poems, 1",39.82194444,26.02888889,Tenedos,Cowley,1
85,759,"poems, 1",39.82194444,26.02888889,Tenedos,Tollet,1
21,758,"wonderwoman, 6",38.71388889,-9.139444444,Terriero De Passa,Centlivre,6
28,757,"poems, 1",50.903,-3.488,Tiverton,Cowley,1
96,757,"fallriver, 5",50.903,-3.488,Tiverton,Williams,5
63,756,"apologie, 6",50.953,-4.141,Torrington,Parr-S,6
1,755,"newengland, 1",43.13,5.92,Toulon,Adams,1
29,755,"letters, 2",43.13,5.92,Toulon,Cushing,2
5,755,"works2, 3",43.13,5.92,Toulon,Barbauld,3
114,754,"urania, 6",46.76666667,23.58333333,Transiluania,Wroth,6
1,753,"jews, 4",34.43333333,35.85,Tripoli,Adams,4
104,753,"song, 1",34.43333333,35.85,Tripoli,Francis,1
26,753,"appeal, 1",34.43333333,35.85,Tripoli,Child,1
44,752,"love01, 4",48.86222222,2.3325,Tuilleries,Haywood,4
5,752,"works2, 3; legacy, 1",48.86222222,2.3325,Tuilleries,Barbauld,4
19,751,"william, 3",55.01027778,-1.418888889,Tyne,Cavendish,3
45,751,"anjou, 2",55.01027778,-1.418888889,Tyne,Holford,2
51,751,"museum, 1",55.01027778,-1.418888889,Tyne,Lennox,1
1,750,"newengland, 1",40.09694444,-75.43916667,Valley Forge,Adams,1
29,750,"saratoga1, 2; saratoga2, 3",40.09694444,-75.43916667,Valley Forge,Cushing,5
12,749,"emily, 1",51.4903,-0.1193,Vauxhall,Brooke,1
44,749,"spectator01, 5",51.4903,-0.1193,Vauxhall,Haywood,5
1,748,"jews, 1",45.5242,4.8781,Vienne,Adams,1
29,748,"letters, 5",45.5242,4.8781,Vienne,Cushing,5
19,747,"62i-matrimonial, 1",51.49916667,-0.124722222,Westminster Hall,Cavendish,1
43,747,"romance, 2",51.49916667,-0.124722222,Westminster Hall,Green,2
7,747,"patchwork, 3",51.49916667,-0.124722222,Westminster Hall,Barker,3
1,746,"newengland, 1",42.22083333,-70.94027778,Weymouth,Adams,1
103,746,"poems, 1",42.22083333,-70.94027778,Weymouth,Finch-A,1
24,746,"pilgrimpeep, 1",42.22083333,-70.94027778,Weymouth,Cheney,1
45,746,"anjou, 2",42.22083333,-70.94027778,Weymouth,Holford,2
81,746,"sonnets, 1",42.22083333,-70.94027778,Weymouth,Smith,1
1,745,"newengland, 5",41.04,-73.77861111,White Plains,Adams,5
129,745,"address, 1",41.04,-73.77861111,White Plains,Gannett,1
27,744,"esquimaux01, 1",51.33333333,-1.916666667,Wilts,Clark,1
44,744,"spectator03, 1",51.33333333,-1.916666667,Wilts,Haywood,1
51,744,"museum, 3",51.33333333,-1.916666667,Wilts,Lennox,3
73,744,"inquisitor, 1",51.33333333,-1.916666667,Wilts,Rowson,1
81,744,"manor, 1",51.33333333,-1.916666667,Wilts,Smith,1
9,744,"geniad, 1",51.33333333,-1.916666667,Wilts,Benger,1
11,743,"tenthmuse, 2; several, 2",40.19527778,26.405,Abidus,Bradstreet,4
5,743,"works2, 2",40.19527778,26.405,Abidus,Barbauld,2
8,743,"miscellany, 14",40.19527778,26.405,Abidus,Behn,14
11,742,"tenthmuse, 2; several, 2",38.953,20.768,Actian,Bradstreet,4
128,742,"antonie, 6; antonius, 6",38.953,20.768,Actian,Sidney,12
5,742,"legacy, 2",38.953,20.768,Actian,Barbauld,2
26,739,"appeal, 3",34.8,-92.2,Arkansas,Child,3
46,739,"texas, 1",34.8,-92.2,Arkansas,Holley,1
74,739,"alabama, 1",34.8,-92.2,Arkansas,Royall,1
76,739,"aborigine, 1",34.8,-92.2,Arkansas,Sanders,1
89,739,"changingscenes, 3",34.8,-92.2,Arkansas,Unknown,3
11,737,"tenthmuse, 1; several, 1",50.83333333,4,Belgia,Bradstreet,2
2,737,"epistles, 1",50.83333333,4,Belgia,Aikin,1
28,737,"poems, 1; pitcairne, 1",50.83333333,4,Belgia,Cowley,2
29,737,"letters, 2",50.83333333,4,Belgia,Cushing,2
36,737,"poems, 1",50.83333333,4,Belgia,Egerton,1
69,737,"chaine, 1",50.83333333,4,Belgia,Primrose,1
107,734,"miscellanies, 1",50.17666667,3.235555556,Cambray,Jones-M,1
111,734,"antipurg, 1",50.17666667,3.235555556,Cambray,Owen,1
19,734,"william, 2",50.17666667,3.235555556,Cambray,Cavendish,2
29,734,"letters, 1",50.17666667,3.235555556,Cambray,Cushing,1
44,734,"spectator03, 1",50.17666667,3.235555556,Cambray,Haywood,1
51,734,"museum, 1",50.17666667,3.235555556,Cambray,Lennox,1
51,732,"museum, 7",7.296388889,80.635,Candi,Lennox,7
1,731,"jews, 5",35.33333333,25.13333333,Candia,Adams,5
104,731,"obsequies, 1",35.33333333,25.13333333,Candia,Francis,1
44,731,"spectator02, 6",35.33333333,25.13333333,Candia,Haywood,6
8,731,"amorous, 1",35.33333333,25.13333333,Candia,Behn,1
1,729,"jews, 11",32.50277778,34.90555556,Cesarea,Adams,11
1,728,"newengland, 2",35.22694444,-80.84333333,Charlotte,Adams,2
1,728,"newengland, 2",8.484444444,-13.23444444,Charlotte,Adams,2
49,728,"memoir, 7; memoir, 3",35.22694444,-80.84333333,Charlotte,Kilham,10
49,728,"memoir, 7; memoir, 3",8.484444444,-13.23444444,Charlotte,Kilham,10
113,727,"essays, 1",51.5141,-0.0937,Cheape,Taylor,1
15,727,"case, 1",51.5141,-0.0937,Cheape,Carleton,1
37,727,"accession, 4",51.5141,-0.0937,Cheape,Elizabeth,4
44,727,"spectator04, 1",51.5141,-0.0937,Cheape,Haywood,1
5,727,"works2, 1",51.5141,-0.0937,Cheape,Barbauld,1
56,727,"essays, 1",51.5141,-0.0937,Cheape,Makin,1
8,727,"patient, 1",51.5141,-0.0937,Cheape,Behn,1
89,727,"fortunate, 1",51.5141,-0.0937,Cheape,Unknown,1
1,726,"jews, 7",37.88450556,-4.779569444,Cordova,Adams,7
1,725,"newengland, 1",51.89722222,-8.47,Cork,Adams,1
29,725,"saratoga2, 1",51.89722222,-8.47,Cork,Cushing,1
49,725,"memoir, 3",51.89722222,-8.47,Cork,Kilham,3
60,725,"gleaner, 1",51.89722222,-8.47,Cork,Murray,1
65,725,"letters, 1",51.89722222,-8.47,Cork,Philips,1
76,724,"aborigine, 7",29.50638889,-82.28194444,Cuscowilla,Sanders,7
1,723,"newengland, 2",42.24166667,-71.16666667,Dedham,Adams,2
96,723,"fallriver, 5",42.24166667,-71.16666667,Dedham,Williams,5
104,722,"song, 1",37.39333333,25.27111111,Delos,Francis,1
114,722,"urania, 4",37.39333333,25.27111111,Delos,Wroth,4
8,722,"miscellany, 1",37.39333333,25.27111111,Delos,Behn,1
94,722,"poems, 1",37.39333333,25.27111111,Delos,Wheatley,1
11,721,"tenthmuse, 1; several, 1",37.39333333,25.27111111,Delphos,Bradstreet,2
13,721,"idomen, 1",37.39333333,25.27111111,Delphos,Brooks,1
152,721,"arcadia, 1",37.39333333,25.27111111,Delphos,Weamys,1
33,721,"maryqueen, 1",37.39333333,25.27111111,Delphos,Deverell,1
36,721,"poems, 1",37.39333333,25.27111111,Delphos,Egerton,1
93,721,"poems-tragedy, 1",37.39333333,25.27111111,Delphos,West,1
96,720,"fallriver, 7",42.04166667,-70.67277778,Duxbury,Williams,7
1,717,"jews, 6",32.19944444,35.27277778,Gerizim,Adams,6
79,717,"aborigines, 1",32.19944444,35.27277778,Gerizim,Sigourney,1
19,716,"william, 2",51.48,0,Greenwich,Cavendish,2
26,716,"appeal, 1",51.48,0,Greenwich,Child,1
81,716,"darcy, 1",51.48,0,Greenwich,Smith,1
85,716,"poems, 1",51.48,0,Greenwich,Tollet,1
89,716,"changingscenes, 1",51.48,0,Greenwich,Unknown,1
90,716,"loveletters1, 1",51.48,0,Greenwich,Various,1
13,715,"idomen, 7",22.9547,-81.4118,Guamacaro,Brooks,7
29,713,"letters, 5",49.49,0.1,Havre,Cushing,5
81,713,"manor, 1; conversations, 1",49.49,0.1,Havre,Smith,2
4,712,"venture, 1",51.50833333,-0.131111111,Haymarket,Ariadne,1
44,712,"spectator02, 1; spectator01, 3; spectator03, 1",51.50833333,-0.131111111,Haymarket,Haywood,5
7,712,"lining, 1",51.50833333,-0.131111111,Haymarket,Barker,1
11,710,"several, 3; tenthmuse, 4",40.2,26.4,Hellespont,Bradstreet,7
114,710,"urania, 1",40.2,26.4,Hellespont,Wroth,1
44,710,"spectator02, 1",40.2,26.4,Hellespont,Haywood,1
5,710,"works2, 1",40.2,26.4,Hellespont,Barbauld,1
8,710,"miscellany, 2",40.2,26.4,Hellespont,Behn,2
2,709,"epistles, 1",46.83333333,8.333333333,Helvetia,Aikin,1
53,709,"effusions, 1",46.83333333,8.333333333,Helvetia,Lickbarrow,1
71,709,"poetical, 5",46.83333333,8.333333333,Helvetia,Robinson,5
1,707,"jews, 1",50.66611111,8.591111111,Hesse,Adams,1
14,707,"reformation, 6",50.66611111,8.591111111,Hesse,Bullard,6
45,706,"anjou, 9",54.971,-2.101,Hexham,Holford,9
96,704,"fallriver, 7",41.62638889,-71.21111111,Howland's Ferry,Williams,7
40,702,"muliebris, 1",35,136,Japan,Evelyn,1
48,702,"account, 1",35,136,Japan,Judson,1
51,702,"museum, 1",35,136,Japan,Lennox,1
6,702,"poems, 1",35,136,Japan,Barber,1
72,702,"poems, 1",35,136,Japan,Rowe,1
73,702,"present, 1",35,136,Japan,Rowson,1
8,702,"miscellany, 1",35,136,Japan,Behn,1
103,699,"poems, 1",34.3,36.11666667,Libanus,Finch-A,1
104,699,"song, 2",34.3,36.11666667,Libanus,Francis,2
8,699,"miscellany, 1",34.3,36.11666667,Libanus,Behn,1
85,699,"poems, 2",34.3,36.11666667,Libanus,Tollet,2
90,699,"matrones, 1",34.3,36.11666667,Libanus,Various,1
11,698,"tenthmuse, 3; several, 3",40,30,Lidia,Bradstreet,6
128,698,"antonie, 1; antonius, 1",40,30,Lidia,Sidney,2
152,698,"arcadia, 2",40,30,Lidia,Weamys,2
95,698,"toking, 1",40,30,Lidia,Whitrow,1
81,697,"desmond, 7",45.75,4.83,Lyonois,Smith,7
74,696,"alabama, 7",34.76583333,-86.55777778,Madison,Royall,7
1,695,"jews, 6",-6.75,107.5,Malabar,Adams,6
101,695,"oxford, 1",-6.75,107.5,Malabar,Danvers,1
44,694,"spectator01, 1; spectator04, 2",51.50416667,-0.135277778,Mall,Haywood,3
67,694,"beau, 1",51.50416667,-0.135277778,Mall,Pix,1
7,694,"lining, 3",51.50416667,-0.135277778,Mall,Barker,3
103,692,"shepherd, 5",37.16666667,22,Messenia,Finch-A,5
114,692,"urania, 1",37.16666667,22,Messenia,Wroth,1
79,692,"aborigines, 1",37.16666667,22,Messenia,Sigourney,1
1,691,"newengland, 2",51.81,-2.72,Monmouth,Adams,2
20,691,"maldef, 2",51.81,-2.72,Monmouth,Cellier,2
7,691,"patchwork, 2",51.81,-2.72,Monmouth,Barker,2
79,691,"aborigines, 1",51.81,-2.72,Monmouth,Sigourney,1
74,689,"alabama, 7",34.48230556,-87.28562222,Moulton,Royall,7
1,688,"newengland, 5",41.67388889,-71.24,Mount-Hope,Adams,5
24,688,"pilgrimpeep, 1",41.67388889,-71.24,Mount-Hope,Cheney,1
96,688,"fallriver, 1",41.67388889,-71.24,Mount-Hope,Williams,1
60,687,"gleaner, 7",57.41666667,-3.25,Murray,Murray,7
1,686,"newengland, 2",40.72,-74.17,Newark,Adams,2
19,686,"william, 1",40.72,-74.17,Newark,Cavendish,1
7,686,"recreations, 1",40.72,-74.17,Newark,Barker,1
70,686,"narrativelife, 1",40.72,-74.17,Newark,Prince,1
89,686,"changingscenes, 2",40.72,-74.17,Newark,Unknown,2
139,685,"poems, 1",61,8,Norway,Campbell,1
22,685,"poems, 1",61,8,Norway,Chalmers,1
28,685,"poems, 1",61,8,Norway,Cowley,1
5,685,"legacy, 1",61,8,Norway,Barbauld,1
51,685,"museum, 1",61,8,Norway,Lennox,1
60,685,"gleaner, 1",61,8,Norway,Murray,1
79,685,"aborigines, 1",61,8,Norway,Sigourney,1
81,685,"manor, 1; conversations, 1",61,8,Norway,Smith,2
93,683,"poems-tragedy, 7",7.5,134.5,Pelew,West,7
1,681,"newengland, 7",43.05611111,-70.70305556,Piscataqua,Adams,7
1,680,"newengland, 7",45.5,-69,Province Of Maine,Adams,7
13,677,"zophiel1825, 1",48.83641667,58.43038889,Scythia,Brooks,1
5,677,"works2, 1",48.83641667,58.43038889,Scythia,Barbauld,1
50,677,"poems2, 1",48.83641667,58.43038889,Scythia,Leapor,1
51,677,"museum, 1",48.83641667,58.43038889,Scythia,Lennox,1
71,677,"poetical, 1",48.83641667,58.43038889,Scythia,Robinson,1
8,677,"miscellany, 1; poemslove, 1",48.83641667,58.43038889,Scythia,Behn,2
29,676,"letters, 7",48.8239,2.2117,Sevres,Cushing,7
2,675,"epistles, 1",53.06849722,-4.076230556,Snowden,Aikin,1
28,675,"moreways, 1; townbefore, 1",53.06849722,-4.076230556,Snowden,Cowley,2
34,675,"femalefriend, 4",53.06849722,-4.076230556,Snowden,Downing,4
5,675,"poems, 1",53.06849722,-4.076230556,Snowden,Barbauld,1
71,675,"poetical, 3",53.06849722,-4.076230556,Snowden,Robinson,3
81,675,"whatisshe, 1",53.06849722,-4.076230556,Snowden,Smith,1
1,673,"newengland, 6",41.20444444,-73.12972222,Stratford,Adams,6
77,673,"advocate, 1",41.20444444,-73.12972222,Stratford,Scott,1
5,672,"legacy, 1",51.25,-0.416666667,Surry,Barbauld,1
51,672,"museum, 3",51.25,-0.416666667,Surry,Lennox,3
70,672,"westindies, 1; narrativelife, 1",51.25,-0.416666667,Surry,Prince,2
71,672,"poetical, 1",51.25,-0.416666667,Surry,Robinson,1
108,671,"argenis, 2",37.08333333,15.28333333,Syracuse,Man,2
13,671,"zophiel1834, 1",37.08333333,15.28333333,Syracuse,Brooks,1
39,671,"shortrelation, 2",37.08333333,15.28333333,Syracuse,Evans,2
91,671,"mental, 2",37.08333333,15.28333333,Syracuse,Wakefield,2
7,670,"lining, 6; recreations, 1",35.76666667,-5.8,Tangier,Barker,7
96,669,"fallriver, 7",41.98444444,-71.87777778,Thompson,Williams,7
1,668,"jews, 1",43.6045,1.444,Thoulouse,Adams,1
